455,"Amanda's parents were shocked by her ______ decision to quit her
job without notice and move to Hollywood.
",conscientious,affable,placid,languid,impetuous
456,"The catlike movements of the sneaky ______ served him well when
he picked pockets among the tourists on the crowded boardwalk.
",forerunner,knave,vigilante,dignitary,bureaucrat
457,"The student's ______ language offended many others in the class.
",obsequious,studious,scanty,surreptitious,scurrilous
458,"In winter, the frost on a car's windshield can be ______ to the
driver.
",lurid,obstructive,cynical,purified,salvageable
459,"The prom was a ______ royal ball with so many handsome young
men and beautiful young ladies dressed to the ultimate formality.
",affable,virtual,corrosive,deleterious,inevitable
460,"As the roller coaster inched to the top of the hill, Helena could feel
her heart begin to ______.
",exfoliate,dominate,reattribute,palpitate,ventilate
461,"Paul's ______ humor is sometimes lost on those who take his
comments too literally.
",piquant,wry,florid,placid,negligible
462,"Hearing her sister approach, Marie-Helene attempted to appear
______ as she quickly hid the birthday gift behind her back.
",flamboyant,stoic,pivotal,crass,nonchalant
463,"The knight sought to ______ his broadsword in such a menacing
fashion as to frighten his attacker away.
",warrant,procure,placate,wield,ensue
464,"At the banquet, the disappearance of the woman's jeweled bracelet
from her wrist appeared to be the ______ of an accomplished thief.
",attrition,sledge,sleight,dismastment,regalia
465,"Something went ______ in our experiment, and instead of creating
a green odorless vapor, we ended up with a noxious red liquid that
stunk up the laboratory for days.
",hoary,awry,listless,derogatory,dilatory
466,"When the movie star slipped out the back door of the hotel, the
paparazzi adroitly gathered their ______ and raced around the
building to catch her.
",pandemonium,tenor,paraphernalia,venue,propaganda
467,"Since Shane won the lottery, he has been living a life of ______
luxury, buying whatever he desires and traveling around the world
in his 100-foot yacht as he is waited on hand and foot by a bevy of
butlers, cooks, and maids.
",arrant,vitriolic,ribald,seditious,fatuous
468,"Confronted by his mother, the ______ four-year-old could not lie
about scribbling on his bedroom walls with purple and blue
markers.
",guileless,inauspicious,untarnished,indiscriminate,vexed
469,"The artist attempted to ______ the painting by adding people
dressed in bright colors in the foreground.
",excoriate,amplify,eradicate,vivify,inculcate
470,"The artist drew the picture with such ______ that it was possible to
count every blade of grass that he painted.
",blasphemy,philosophy,nicety,consensus,purveyance
471,"The highly publicized nature of the trial caused the judge to
______ the jury in order to shield members from evidence that
might sway their verdict.
",quarantine,retract,sequester,integrate,assimilate
472,"Jillian was ______ by the contradictory diagnoses she received and
decided she needed a third opinion.
",intimidated,effaced,girded,usurped,bemused
473,"Because he was antsy from having eaten too much candy, little
William was unable to ______ himself in a respectable manner
during the ceremony.
",garner,quell,surmise,comport,subjugate
474,"The chemistry professor believed her students could do better on
their exams by searching for their own, and encouraged
the class to apply the ______ method to prepare.
",punctilious,nonconformist,salubrious,heuristic,determinate
475,"Bea was known for her loud and domineering personality and was
considered a ______ by many who knew her.
",banality,debutante,scapegoat,trifle,virago
476,"Even though he was only in kindergarten, Joel was very ______
and could intuit when his teacher was not pleased with his
behavior.
",obtuse,oblivious,inept,perceptive,indolent
477,"During his many years of hard work, Paul was promoted several
times and began to rise through the bank's ______ of employees.
",declassification,surplus,hierarchy,principality,dominion0
478,"The heat was absolutely ______, making everyone irritable, sweaty,
and uncomfortable.
",taciturn,salient,replete,prosaic,oppressive
479,"The biology students were assigned the task of testing the ______ ,
but did not have enough time to prove its validity.
",lexicon,hypothesis,motif,platitude,genesis
480,"It had rained all afternoon, but the fans were still ______ that the
baseball game would still be played.
",pessimistic,sadistic,optimistic,domineering,truant
481,"If you have any special needs or requests, speak to Val; she's the
one with the most ______ around here.
",synergy,clout,affinity,guile,infamy
482,"Because Virgil had been so ______ as a child, he had an extremely
difficult time adjusting when he enrolled in the military academy.
",fettered,intrepid,coddled,pallid,odious
483,"Far from being a ______, Bob gets up at dawn every morning to
prepare for a long day at work after which he attends classes in
evening.
",moderator,drone,replica,sycophant,sluggard
484,"The vulgarity used by the football fans at the stadium was ______
and eventually lead to a penalty for the team.
",rakish,quiescent,sagacious,reproachable,mundane
485,"After the debate, Karim ______ upon many of the campaign issues
in a series of detailed editorials.
",expounded,ebbed,doffed,temporized,wrought
486,"Since the judge hearing the case was related to one of the
defendants, she felt she could not offer a truly ______ opinion.
",unbiased,indifferent,unilateral,uninterested,understated
487,"Abdul found his ten-hour shifts at the paper clip factory repetitive
and ______.
",fatuous,nebulous,malleable,indelible,wearisome
488,"Jonelle is a(n) ______ of the kind of student we seek: someone who
is both academically strong and actively involved in the
community.
",paradox,exemplar,catalyst,mandate,harbinger
489,"Tomas is a(n) ______ businessman who knows a good opportunity
when he sees it.
",insolent,astute,mercurial,indifferent,volatile
490,"Sean would ______ whenever it became his turn to do the dishes.
",premeditate,palter,reform,distend,ponder
491,"The barnyard scene outside the 4-H tent made a charming ______
for visitors to the state fair.
",melee,tabloid,tableau,rant,tangent
492,"The jellyfish, known for its shimmering ______, is one of nature's
most intriguing creatures.
",resonance,opulence,didactics,omniscience,translucence
493,"A decade after the ______, the members of the tribe began to drift
home again, hoping to rebuild the community they had fled during
the war.
",kowtow,redaction,cloister,diaspora,chimera
494,"After performing a ______ of the cow, scientists determined that it
did not have mad cow disease, and there was no need to notify the
board of health.
",extrapolation,interrogation,interment,elongation,vivisection
495,"Charged with moral ______, the judge was called off the case even
though he denied receiving bribes from the plaintiff's counsel.
",lassitude,restitution,turpitude,torpor,vicissitude
496,"I knew from Inga's ______ reply that she was offended by my
question.
",sinuous,vivacious,sinister,garrulous,brusque
497,"The cult leader's ______ obeyed his every instruction.
",predecessors,sycophants,narcissists,panderers,elocutionists
498,"The ______wallpaper in his living room makes it difficult to find
curtains and furniture that will match it.
",blunt,fatuous,verbose,variegated,meticulous
499,"Homer's Odyssey was not translated into many people's ______ until
after the invention of the printing press.
",caste,epicure,vernacular,debutant,nomenclature
500,"Don Quixote describes the adventures of a(n) ______ knight who
believes that windmills are giants and the barmaid Dulcinea is a
princess.
",gregarious,eloquent,fickle,errant,steadfast
501,"The ______ espionage plot was so sophisticated it was impossible
to believe it was the work of teenage computer hackers.
",simple,vaporized,byzantine,mystical,fusty
